Time,Use[kW],Gen[kW],Office[kW],Garage[kW],Kitchen[kW],LivingRoom[kW],Pressure[mm Hg],WindSpeed [mps],Temperature[C],ApparentTemperature[C],DewPoint[C]
1451632470,0.102583333,0.294433333,0.043566667,0.040516667,0.000683333,0.001516667,1029.73,4.43,25.57,20.14,10.24
1451632471,0.103533333,0.293366667,0.04355,0.040466667,0.000699967,0.0015,1029.73,4.43,25.57,20.14,10.24
1451632472,0.103083333,0.291466667,0.043683333,0.040533334,0.000683333,0.001516667,1029.73,4.43,25.57,20.14,10.24
1451632473,0.102583333,0.289633333,0.04375,0.040583334,0.000716733,0.001566667,1029.73,4.43,25.57,20.14,10.24
1451632474,0.103833333,0.287783333,0.04365,0.0406,0.000716633,0.001516667,1029.73,4.43,25.57,20.14,10.24
1451632475,0.09315,0.2859,0.04355,0.0405,0.000700033,0.001533333,1029.73,4.43,25.57,20.14,10.24
1451632476,0.031133333,0.28375,0.043483333,0.040616667,0.0007167,0.0015,1029.73,4.43,25.57,20.14,10.24
1451632477,0.03195,0.28205,0.043516667,0.040683333,0.000700033,0.00155,1029.73,4.43,25.57,20.14,10.24
1451632478,0.033633333,0.27945,0.04355,0.040483333,0.0007167,0.001483333,1029.73,4.43,25.57,20.14,10.24
1451632479,0.035983333,0.277316667,0.043516667,0.040516666,0.0007,0.001466667,1029.73,4.43,25.57,20.14,10.24
1451632480,0.03735,0.275816667,0.043466667,0.040583333,0.000733367,0.0015,1029.73,4.43,25.57,20.14,10.24
1451632481,0.039983333,0.274316667,0.043483333,0.040766666,0.000716633,0.00155,1029.73,4.43,25.57,20.14,10.24
1451632482,0.041083333,0.272883333,0.043633333,0.04075,0.000733367,0.001533333,1029.73,4.43,25.57,20.14,10.24
1451632483,0.043066667,0.27135,0.0436,0.040683334,0.0007167,0.001566667,1029.73,4.43,25.57,20.14,10.24
1451632484,0.0437,0.27035,0.04355,0.04065,0.000733367,0.001566667,1029.73,4.43,25.57,20.14,10.24
1451632485,0.045916667,0.269116667,0.043516667,0.0406,0.000716733,0.00155,1029.73,4.43,25.57,20.14,10.24
1451632486,0.073916667,0.266566667,0.0435,0.04065,0.000733367,0.001516667,1029.73,4.43,25.57,20.14,10.24
1451632487,0.136633333,0.264333333,0.043566667,0.040416667,0.000783333,0.001516667,1029.73,4.43,25.57,20.14,10.24
1451632488,0.402,0.2625,0.043916667,0.040016666,0.000966666,0.001533333,1029.73,4.43,25.57,20.14,10.24
1451632489,0.515766667,0.260833333,0.043883333,0.03975,0.001133367,0.00155,1029.73,4.43,25.57,20.14,10.24
1451632490,0.486466667,0.259283333,0.043816667,0.039866667,0.001083367,0.001516667,1029.73,4.43,25.57,20.14,10.24
1451632491,0.470583333,0.2571,0.0438,0.03975,0.001033333,0.001516667,1029.73,4.43,25.57,20.14,10.24
1451632492,0.114133333,0.25505,0.043716667,0.0405,0.000716733,0.001483333,1029.73,4.43,25.57,20.14,10.24
1451632493,0.090716667,0.2533,0.043566667,0.0406,0.000650033,0.001433333,1029.73,4.43,25.57,20.14,10.24
1451632494,0.2349,0.25105,0.045416667,0.040466666,0.000416667,0.001533333,1029.73,4.43,25.57,20.14,10.24
1451632495,0.24875,0.248616667,0.063733333,0.040533334,0.000449933,0.001466667,1029.73,4.43,25.57,20.14,10.24
1451632496,0.245766667,0.246966667,0.0605,0.04045,0.000433367,0.0015,1029.73,4.43,25.57,20.14,10.24
1451632497,0.244316667,0.245133333,0.058766667,0.04055,0.000450067,0.00155,1029.73,4.43,25.57,20.14,10.24
1451632498,0.243566667,0.243733333,0.05745,0.040566667,0.000416733,0.00145,1029.73,4.43,25.57,20.14,10.24
1451632499,0.240466667,0.241833333,0.0565,0.040466666,0.000433367,0.0015,1029.73,4.43,25.57,20.14,10.24
1451632500,0.237383333,0.239766667,0.0557,0.04045,0.000449967,0.001483333,1029.73,4.43,25.57,20.14,10.24
1451632501,0.237766667,0.237516667,0.0547,0.0405,0.000433367,0.001466667,1029.73,4.43,25.57,20.14,10.24
1451632502,0.2366,0.235533333,0.054066667,0.040483333,0.000483333,0.0015,1029.73,4.43,25.57,20.14,10.24
1451632503,0.237066667,0.233716667,0.053383333,0.040533333,0.000450033,0.001516667,1029.73,4.43,25.57,20.14,10.24
1451632504,0.238533333,0.2318,0.052683333,0.040683333,0.0004833,0.001533333,1029.73,4.43,25.57,20.14,10.24
1451632505,0.239083333,0.229966667,0.052116667,0.0407,0.0005166,0.001516667,1029.73,4.43,25.57,20.14,10.24
1451632506,0.240266667,0.227866667,0.05155,0.04085,0.000433367,0.001566667,1029.73,4.43,25.57,20.14,10.24
1451632507,0.288516667,0.225566667,0.051116667,0.040566666,0.0004667,0.001533333,1029.73,4.43,25.57,20.14,10.24
1451632508,0.314016667,0.2229,0.050666667,0.040633333,0.000450033,0.001533333,1029.73,4.43,25.57,20.14,10.24
1451632509,0.6842,0.220683333,0.050566667,0.039866667,0.00065,0.001516667,1029.73,4.43,25.57,20.14,10.24
1451632510,0.710016667,0.218916667,0.050166667,0.03975,0.0006667,0.001533333,1029.73,4.43,25.57,20.14,10.24
1451632511,0.681033333,0.21685,0.049683333,0.03975,0.0006,0.001566667,1029.73,4.43,25.57,20.14,10.24
1451632512,0.663883333,0.21445,0.04945,0.039833333,0.000633333,0.001566667,1029.73,4.43,25.57,20.14,10.24
1451632513,0.3096,0.211666667,0.048816667,0.0405,0.00045,0.001466667,1029.73,4.43,25.57,20.14,10.24
1451632514,0.25045,0.209633333,0.04845,0.040516667,0.000500033,0.001516667,1029.73,4.43,25.57,20.14,10.24
1451632515,0.252033333,0.207433333,0.048216667,0.040516666,0.000466633,0.00155,1029.73,4.43,25.57,20.14,10.24
1451632516,0.252633333,0.206366667,0.04785,0.040516666,0.0005,0.0015,1029.73,4.43,25.57,20.14,10.24
1451632517,0.253066667,0.205083333,0.04795,0.04045,0.000466733,0.0016,1029.73,4.43,25.57,20.14,10.24
1451632518,0.254366667,0.202383333,0.047633333,0.040433333,0.0004834,0.0015,1029.73,4.43,25.57,20.14,10.24
1451632519,0.240916667,0.20005,0.047416667,0.04055,0.000466667,0.001566667,1029.73,4.43,25.57,20.14,10.24
1451632520,0.116883333,0.19815,0.047233333,0.040566667,0.0007334,0.001566667,1029.72,3.87,24.63,19.72,9.6
1451632521,0.117483333,0.19615,0.044816667,0.040633333,0.0007333,0.00155,1029.72,3.87,24.63,19.72,9.6
1451632522,0.118266667,0.1942,0.04365,0.040666666,0.0007334,0.0016,1029.72,3.87,24.63,19.72,9.6
1451632523,0.11985,0.191416667,0.0436,0.0406,0.000750067,0.001533333,1029.72,3.87,24.63,19.72,9.6
1451632524,0.130483333,0.188816667,0.043616667,0.040633333,0.000750067,0.001533333,1029.72,3.87,24.63,19.72,9.6
1451632525,0.125233333,0.1865,0.0436,0.040566667,0.000733367,0.00155,1029.72,3.87,24.63,19.72,9.6
1451632526,0.127683333,0.184216667,0.0436,0.040533333,0.0007167,0.001483333,1029.72,3.87,24.63,19.72,9.6
1451632527,0.130666667,0.181466667,0.043566667,0.0405,0.0007167,0.001483333,1029.72,3.87,24.63,19.72,9.6
1451632528,0.132116667,0.178266667,0.043466667,0.040416667,0.000716733,0.001566667,1029.72,3.87,24.63,19.72,9.6
1451632529,0.134516667,0.17635,0.0435,0.04035,0.0007334,0.00145,1029.72,3.87,24.63,19.72,9.6
1451632530,0.1371,0.173633333,0.043533333,0.040466667,0.0007334,0.00155,1029.72,3.87,24.63,19.72,9.6
1451632531,0.140516667,0.170816667,0.043466667,0.040483333,0.0007,0.0015,1029.72,3.87,24.63,19.72,9.6
1451632532,0.143933333,0.166383333,0.04365,0.0405,0.000733367,0.0015,1029.72,3.87,24.63,19.72,9.6
1451632533,0.149616667,0.160983333,0.043616667,0.0405,0.000700033,0.001483333,1029.72,3.87,24.63,19.72,9.6
1451632534,0.156166667,0.154233333,0.043583333,0.040533333,0.0007167,0.0015,1029.72,3.87,24.63,19.72,9.6
1451632535,0.165566667,0.144433333,0.0435,0.04055,0.000716733,0.00165,1029.72,3.87,24.63,19.72,9.6
1451632536,0.174266667,0.13585,0.043533333,0.040516666,0.000733367,0.001516667,1029.72,3.87,24.63,19.72,9.6
1451632537,0.178516667,0.131,0.04365,0.040483334,0.0007333,0.00155,1029.72,3.87,24.63,19.72,9.6
1451632538,0.26285,0.125083333,0.04365,0.040383334,0.0008167,0.001433333,1029.72,3.87,24.63,19.72,9.6
1451632539,0.297466667,0.119716667,0.04365,0.04035,0.000749967,0.00155,1029.72,3.87,24.63,19.72,9.6
1451632540,0.663966667,0.11655,0.043866667,0.039633334,0.001133367,0.001466667,1029.72,3.87,24.63,19.72,9.6
1451632541,0.664466667,0.1123,0.045616667,0.039733333,0.0011,0.001533333,1029.72,3.87,24.63,19.72,9.6
1451632542,0.649066667,0.1092,0.049833333,0.03975,0.0011,0.001566667,1029.72,3.87,24.63,19.72,9.6
1451632543,0.620633333,0.105766667,0.04435,0.039783334,0.001083367,0.001483333,1029.72,3.87,24.63,19.72,9.6
1451632544,0.337083333,0.100333333,0.043816667,0.040333333,0.0008,0.001516667,1029.72,3.87,24.63,19.72,9.6
1451632545,0.212516667,0.096016667,0.0435,0.040366666,0.000749967,0.001583333,1029.72,3.87,24.63,19.72,9.6
1451632546,0.2162,0.091783333,0.043466667,0.040366667,0.000683333,0.001533333,1029.72,3.87,24.63,19.72,9.6
1451632547,0.220633333,0.087,0.04355,0.040316667,0.000766667,0.001516667,1029.72,3.87,24.63,19.72,9.6
1451632548,0.22625,0.080216667,0.043633333,0.0403,0.000750067,0.001483333,1029.72,3.87,24.63,19.72,9.6
1451632549,0.232583333,0.075483333,0.043583333,0.040416667,0.0007167,0.001516667,1029.72,3.87,24.63,19.72,9.6
1451632550,0.23435,0.072583333,0.043483333,0.0404,0.000733367,0.001533333,1029.72,3.87,24.63,19.72,9.6
1451632551,0.238183333,0.069016667,0.04355,0.040416666,0.000733367,0.001416667,1029.72,3.87,24.63,19.72,9.6
1451632552,0.240916667,0.065933333,0.043533333,0.040366666,0.000683333,0.001516667,1029.72,3.87,24.63,19.72,9.6
1451632553,0.2429,0.06345,0.04355,0.040416667,0.000749967,0.00155,1029.72,3.87,24.63,19.72,9.6
1451632554,0.246966667,0.05895,0.04355,0.04025,0.000766667,0.0015,1029.72,3.87,24.63,19.72,9.6
1451632555,0.25255,0.054016667,0.04355,0.0403,0.000733333,0.001616667,1029.72,3.87,24.63,19.72,9.6
1451632556,0.258466667,0.047616667,0.0435,0.040333333,0.000733367,0.001516667,1029.72,3.87,24.63,19.72,9.6
1451632557,0.2617,0.043733333,0.04345,0.040283334,0.0007334,0.001516667,1029.72,3.87,24.63,19.72,9.6
1451632558,0.265333333,0.0399,0.04345,0.040266667,0.0007,0.001583333,1029.72,3.87,24.63,19.72,9.6
1451632559,0.269083333,0.036683333,0.043533333,0.040183333,0.0007167,0.001566667,1029.72,3.87,24.63,19.72,9.6
1451632560,0.272033333,0.033133333,0.04375,0.0402,0.0007167,0.001566667,1029.72,3.87,24.63,19.72,9.6
1451632561,0.276916667,0.0282,0.04355,0.040233333,0.000733367,0.001566667,1029.72,3.87,24.63,19.72,9.6
1451632562,0.2795,0.024333333,0.043533333,0.040166667,0.000683333,0.001516667,1029.72,3.87,24.63,19.72,9.6
1451632563,0.3613,0.022033333,0.04365,0.039933333,0.000766667,0.001533333,1029.72,3.87,24.63,19.72,9.6
1451632564,0.441133333,0.016533333,0.043583333,0.039666667,0.000833367,0.001533333,1029.72,3.87,24.63,19.72,9.6
1451632565,0.765133333,0.011183333,0.0437,0.039116667,0.001066667,0.001516667,1029.72,3.87,24.63,19.72,9.6
1451632566,0.764016667,0.008716667,0.043733333,0.039133333,0.001083334,0.0015,1029.72,3.87,24.63,19.72,9.6
1451632567,0.763583333,0.007083333,0.043833333,0.039183333,0.001100034,0.001483333,1029.72,3.87,24.63,19.72,9.6
1451632568,0.71965,0.0059,0.0437,0.039183333,0.00105,0.001533333,1029.72,3.87,24.63,19.72,9.6
1451632569,0.6457,0.004533333,0.043683333,0.039466667,0.000983333,0.0016,1029.72,3.87,24.63,19.72,9.6
1451632570,0.300733333,0.004033333,0.04345,0.040083334,0.0007167,0.001516667,1029.72,3.87,24.63,19.72,9.6
1451632571,0.301716667,0.003583333,0.043366667,0.040116667,0.000700033,0.001566667,1029.72,3.87,24.63,19.72,9.6
1451632572,0.301216667,0.003133333,0.0435,0.039983333,0.0007167,0.001533333,1029.72,3.87,24.63,19.72,9.6
1451632573,0.30205,0.00275,0.043533333,0.04005,0.000683333,0.001466667,1029.72,3.87,24.63,19.72,9.6
1451632574,0.3023,0.00235,0.0434,0.040166667,0.000700033,0.00155,1029.72,3.87,24.63,19.72,9.6
1451632575,0.30265,0.002066667,0.043416667,0.040116667,0.000716667,0.001583333,1029.72,3.87,24.63,19.72,9.6
1451632576,0.302833333,0.00175,0.043416667,0.0401,0.000683367,0.001566667,1029.72,3.87,24.63,19.72,9.6
1451632577,0.302483333,0.001533333,0.043433333,0.040116666,0.0007167,0.001633333,1029.72,3.87,24.63,19.72,9.6
1451632578,0.3328,0.00155,0.043483333,0.040066666,0.000650033,0.00155,1029.64,5.19,23.07,16.39,9.65
1451632579,0.507366667,0.001266667,0.0434,0.039866667,0.0003667,0.001566667,1029.64,5.19,23.07,16.39,9.65
1451632580,0.551933333,0.001033333,0.043316667,0.039566667,0.000383333,0.001483333,1029.64,5.19,23.07,16.39,9.65
1451632581,0.548483333,0.000783333,0.043383333,0.039716666,0.000416633,0.001516667,1029.64,5.19,23.07,16.39,9.65
1451632582,0.5522,0.000416667,0.043433333,0.039983333,0.000416733,0.001416667,1029.64,5.19,23.07,16.39,9.65
1451632583,0.639666667,0.000116667,0.043483333,0.039866666,0.000383367,0.001633333,1029.64,5.19,23.07,16.39,9.65
1451632584,0.783416667,0.000466667,0.043616667,0.039933333,0.000499967,0.001516667,1029.64,5.19,23.07,16.39,9.65
1451632585,1.016383333,0.001366667,0.043816667,0.03975,0.000700033,0.001516667,1029.64,5.19,23.07,16.39,9.65
1451632586,1.011533333,0.0019,0.043783333,0.039733333,0.000683367,0.001466667,1029.64,5.19,23.07,16.39,9.65
1451632587,1.006966667,0.00225,0.043816667,0.03975,0.000633366,0.001483333,1029.64,5.19,23.07,16.39,9.65
1451632588,1.004933333,0.002316667,0.044033333,0.039816667,0.000700033,0.0015,1029.64,5.19,23.07,16.39,9.65
1451632589,1.001466667,0.00245,0.044116667,0.039966667,0.0006667,0.001533333,1029.64,5.19,23.07,16.39,9.65
1451632590,0.999933333,0.002616667,0.044133333,0.039983334,0.000616667,0.001533333,1029.64,5.19,23.07,16.39,9.65
1451632591,0.9397,0.00275,0.044216667,0.040216666,0.000633333,0.001583333,1029.64,5.19,23.07,16.39,9.65
1451632592,0.920616667,0.002733333,0.0443,0.040216667,0.000666667,0.00155,1029.64,5.19,23.07,16.39,9.65
1451632593,0.9207,0.002866667,0.044466667,0.040333333,0.00065,0.001516667,1029.64,5.19,23.07,16.39,9.65
1451632594,0.919116667,0.003016667,0.044433333,0.04035,0.0006667,0.001516667,1029.64,5.19,23.07,16.39,9.65
1451632595,0.9197,0.00305,0.044433333,0.04045,0.00065,0.001516667,1029.64,5.19,23.07,16.39,9.65
1451632596,0.918983333,0.00305,0.04445,0.0405,0.00065,0.001533333,1029.64,5.19,23.07,16.39,9.65
1451632597,0.917516667,0.00305,0.044533333,0.0405,0.000666667,0.001583333,1029.64,5.19,23.07,16.39,9.65
1451632598,0.916633333,0.003066667,0.044516667,0.040583333,0.0006667,0.00155,1029.64,5.19,23.07,16.39,9.65
1451632599,0.91585,0.00305,0.0446,0.040483333,0.000683367,0.001516667,1029.64,5.19,23.07,16.39,9.65
1451632600,0.915816667,0.003083333,0.044583333,0.040483334,0.0007,0.001483333,1029.64,5.19,23.07,16.39,9.65
1451632601,0.91475,0.003083333,0.0446,0.040433333,0.000633366,0.001483333,1029.64,5.19,23.07,16.39,9.65
1451632602,0.91415,0.003066667,0.0448,0.04055,0.00065,0.001483333,1029.64,5.19,23.07,16.39,9.65
1451632603,0.795133333,0.003066667,0.044966667,0.040566667,0.001,0.00155,1029.64,5.19,23.07,16.39,9.65
1451632604,0.970833333,0.003066667,0.045066667,0.04005,0.00125,0.001583333,1029.64,5.19,23.07,16.39,9.65
1451632605,1.078616667,0.003066667,0.045216667,0.03965,0.001333333,0.001583333,1029.64,5.19,23.07,16.39,9.65
1451632606,1.0829,0.003033333,0.045316667,0.0397,0.0013,0.001533333,1029.64,5.19,23.07,16.39,9.65
1451632607,1.0397,0.00305,0.045466667,0.03965,0.0013167,0.00155,1029.64,5.19,23.07,16.39,9.65
1451632608,0.814366667,0.003066667,0.045466667,0.04065,0.001133334,0.001533333,1029.64,5.19,23.07,16.39,9.65
1451632609,0.76985,0.003016667,0.045416667,0.04045,0.001083334,0.001533333,1029.64,5.19,23.07,16.39,9.65
1451632610,0.768833333,0.003016667,0.045433333,0.04035,0.001083366,0.001483333,1029.64,5.19,23.07,16.39,9.65
1451632611,0.769333333,0.003016667,0.045533333,0.040333333,0.001050033,0.00155,1029.64,5.19,23.07,16.39,9.65
1451632612,0.768516667,0.003066667,0.045666667,0.040333333,0.001100033,0.001466667,1029.64,5.19,23.07,16.39,9.65
1451632613,0.767983333,0.00305,0.04565,0.040433334,0.001083367,0.0015,1029.64,5.19,23.07,16.39,9.65
1451632614,0.758733333,0.00305,0.045616667,0.040816666,0.001116667,0.001566667,1029.64,5.19,23.07,16.39,9.65
1451632615,0.86375,0.003066667,0.0458,0.16295,0.001083334,0.001566667,1029.64,5.19,23.07,16.39,9.65
1451632616,0.7705,0.00305,0.045583333,0.05805,0.001083333,0.00155,1029.64,5.19,23.07,16.39,9.65
1451632617,0.752566667,0.003066667,0.045533333,0.0413,0.001083334,0.001566667,1029.64,5.19,23.07,16.39,9.65
1451632618,0.752466667,0.00305,0.045516667,0.041383334,0.00105,0.00155,1029.64,5.19,23.07,16.39,9.65
1451632619,0.753533333,0.00305,0.045733333,0.0415,0.001083333,0.0015,1029.64,5.19,23.07,16.39,9.65
1451632620,0.75395,0.003066667,0.04585,0.041683333,0.0011167,0.00155,1029.64,5.19,23.07,16.39,9.65
1451632621,0.77805,0.00305,0.04575,0.06905,0.001083333,0.0016,1029.64,5.19,23.07,16.39,9.65
1451632622,0.851983333,0.003016667,0.045816667,0.152783333,0.001066667,0.001633333,1029.64,5.19,23.07,16.39,9.65
1451632623,0.732716667,0.00305,0.04575,0.041816667,0.001066667,0.001566667,1029.64,5.19,23.07,16.39,9.65
1451632624,0.707,0.003033333,0.04565,0.0419,0.001,0.00155,1029.64,5.19,23.07,16.39,9.65
1451632625,0.355316667,0.00305,0.04535,0.042433334,0.0007667,0.001533333,1029.64,5.19,23.07,16.39,9.65
1451632626,0.299866667,0.00305,0.045233333,0.0426,0.000683367,0.0016,1029.64,5.19,23.07,16.39,9.65
1451632627,0.2991,0.003033333,0.045316667,0.042616666,0.000700033,0.001633333,1029.64,5.19,23.07,16.39,9.65
1451632628,0.297033333,0.003033333,0.045333333,0.0426,0.000700033,0.001533333,1029.64,5.19,23.07,16.39,9.65
1451632629,0.302616667,0.003016667,0.045316667,0.046683333,0.000683333,0.001616667,1029.64,5.19,23.07,16.39,9.65
1451632630,0.416183333,0.003033333,0.045333333,0.177583333,0.000699933,0.00165,1029.64,5.19,23.07,16.39,9.65
1451632631,0.50495,0.00305,0.045333333,0.18045,0.0007333,0.0016,1029.64,5.19,23.07,16.39,9.65
1451632632,0.372816667,0.003033333,0.045416667,0.043066667,0.000699967,0.001516667,1029.64,5.19,23.07,16.39,9.65
1451632633,0.358316667,0.003016667,0.045466667,0.042533333,0.00075,0.001533333,1029.64,5.19,23.07,16.39,9.65
1451632634,0.39445,0.00305,0.045316667,0.042366667,0.000750033,0.001533333,1029.64,5.19,23.07,16.39,9.65
1451632635,0.500983333,0.003033333,0.045333333,0.042116667,0.0008667,0.001583333,1029.64,5.19,23.07,16.39,9.65
1451632636,0.749583333,0.00305,0.04555,0.041733334,0.001050033,0.001516667,1029.65,4.23,22.23,16.5,9.65
1451632637,0.711883333,0.003016667,0.045533333,0.041783333,0.001016667,0.00155,1029.65,4.23,22.23,16.5,9.65
1451632638,0.491616667,0.003016667,0.045533333,0.042283333,0.000866667,0.001583333,1029.65,4.23,22.23,16.5,9.65
1451632639,0.298766667,0.00305,0.0453,0.042633334,0.000683367,0.001533333,1029.65,4.23,22.23,16.5,9.65
1451632640,0.297766667,0.003033333,0.045316667,0.042616667,0.0007333,0.00165,1029.65,4.23,22.23,16.5,9.65
1451632641,0.299783333,0.003033333,0.04525,0.043016667,0.000700033,0.001566667,1029.65,4.23,22.23,16.5,9.65
1451632642,0.298266667,0.003066667,0.045383333,0.043016667,0.000700033,0.00155,1029.65,4.23,22.23,16.5,9.65
1451632643,0.395166667,0.00305,0.04545,0.042716667,0.00075,0.001633333,1029.65,4.23,22.23,16.5,9.65
1451632644,0.607166667,0.00305,0.045566667,0.04225,0.0009833,0.0016,1029.65,4.23,22.23,16.5,9.65
1451632645,0.763666667,0.003033333,0.045716667,0.041966667,0.0011167,0.001683333,1029.65,4.23,22.23,16.5,9.65
1451632646,0.761533333,0.00305,0.045766667,0.0419,0.001100033,0.001566667,1029.65,4.23,22.23,16.5,9.65
1451632647,0.758066667,0.00305,0.04565,0.04195,0.001083333,0.001583333,1029.65,4.23,22.23,16.5,9.65
1451632648,0.756983333,0.003033333,0.045633333,0.0419,0.001116666,0.001583333,1029.65,4.23,22.23,16.5,9.65
1451632649,0.722283333,0.003033333,0.045583333,0.0421,0.001066667,0.001566667,1029.65,4.23,22.23,16.5,9.65
1451632650,0.69275,0.003016667,0.045483333,0.0419,0.001033366,0.0016,1029.65,4.23,22.23,16.5,9.65
1451632651,0.3115,0.00305,0.045233333,0.04625,0.000666667,0.00165,1029.65,4.23,22.23,16.5,9.65
1451632652,0.417716667,0.003033333,0.04545,0.1787,0.000666667,0.001716667,1029.65,4.23,22.23,16.5,9.65
1451632653,0.2981,0.003033333,0.04545,0.04265,0.000700033,0.0016,1029.65,4.23,22.23,16.5,9.65
1451632654,0.297916667,0.00305,0.045366667,0.042616667,0.000716733,0.0016,1029.65,4.23,22.23,16.5,9.65
1451632655,0.299183333,0.00305,0.0454,0.042616666,0.000683333,0.001566667,1029.65,4.23,22.23,16.5,9.65
1451632656,0.300066667,0.003083333,0.045533333,0.042833333,0.000666667,0.001633333,1029.65,4.23,22.23,16.5,9.65
1451632657,0.29915,0.003083333,0.04535,0.04305,0.000700033,0.001616667,1029.65,4.23,22.23,16.5,9.65
1451632658,0.297533333,0.003066667,0.045283333,0.042783334,0.0007167,0.0016,1029.65,4.23,22.23,16.5,9.65
1451632659,0.298433333,0.003033333,0.04535,0.043033333,0.000683333,0.00165,1029.65,4.23,22.23,16.5,9.65
1451632660,0.387716667,0.003066667,0.045383333,0.042516666,0.000716633,0.001616667,1029.65,4.23,22.23,16.5,9.65
1451632661,0.50185,0.003083333,0.047283333,0.0425,0.000516733,0.001566667,1029.65,4.23,22.23,16.5,9.65
1451632662,0.517083333,0.003033333,0.05095,0.0426,0.0003667,0.0016,1029.65,4.23,22.23,16.5,9.65
1451632663,0.56425,0.003033333,0.045766667,0.042466666,0.000366667,0.001633333,1029.65,4.23,22.23,16.5,9.65
1451632664,0.753783333,0.003016667,0.045666667,0.04205,0.00045,0.001566667,1029.65,4.23,22.23,16.5,9.65
1451632665,0.915533333,0.003,0.045616667,0.041716667,0.000583367,0.0016,1029.65,4.23,22.23,16.5,9.65
1451632666,0.87885,0.003033333,0.045416667,0.04195,0.00055,0.001633333,1029.65,4.23,22.23,16.5,9.65
1451632667,0.658666667,0.003033333,0.045366667,0.042733333,0.0004,0.00165,1029.65,4.23,22.23,16.5,9.65
1451632668,0.45205,0.00305,0.0453,0.042716667,0.000383367,0.0016,1029.65,4.23,22.23,16.5,9.65
1451632669,0.4506,0.003033333,0.045266667,0.042716666,0.000400033,0.00165,1029.65,4.23,22.23,16.5,9.65
1451632670,0.44935,0.003033333,0.045183333,0.04295,0.0004,0.001566667,1029.65,4.23,22.23,16.5,9.65
1451632671,0.450016667,0.003,0.04525,0.04275,0.0004167,0.00155,1029.65,4.23,22.23,16.5,9.65
1451632672,0.448266667,0.00305,0.0454,0.042683333,0.0004334,0.00165,1029.65,4.23,22.23,16.5,9.65
1451632673,0.537316667,0.003033333,0.045316667,0.042783333,0.0004,0.001583333,1029.65,4.23,22.23,16.5,9.65
1451632674,0.535733333,0.00305,0.04535,0.04255,0.000399967,0.001633333,1029.65,4.23,22.23,16.5,9.65
1451632675,0.491566667,0.00305,0.04525,0.042916666,0.000383333,0.001666667,1029.65,4.23,22.23,16.5,9.65
1451632676,0.551533333,0.003083333,0.045283333,0.0436,0.000383367,0.001583333,1029.65,4.23,22.23,16.5,9.65
1451632677,0.878516667,0.003116667,0.045416667,0.0427,0.00045,0.0015,1029.65,4.23,22.23,16.5,9.65
1451632678,1.33555,0.003066667,0.045316667,0.042383333,0.0004334,0.001633333,1029.65,4.23,22.23,16.5,9.65
1451632679,1.6314,0.003033333,0.045166667,0.042566666,0.000416667,0.0016,1029.65,4.23,22.23,16.5,9.65
1451632680,1.57235,0.003083333,0.04535,0.0426,0.000366633,0.00155,1029.65,4.23,22.23,16.5,9.65
1451632681,1.227233333,0.003083333,0.044966667,0.043133333,0.0006333,0.0016,1029.65,4.23,22.23,16.5,9.65
1451632682,0.744816667,0.003083333,0.04525,0.043216667,0.000533334,0.001583333,1029.65,4.23,22.23,16.5,9.65
1451632683,0.4463,0.003033333,0.045466667,0.043283334,0.000450067,0.001733333,1029.65,4.23,22.23,16.5,9.65
1451632684,0.52925,0.00305,0.045516667,0.04325,0.000399967,0.001666667,1029.65,4.23,22.23,16.5,9.65
1451632685,0.519733333,0.003033333,0.045333333,0.042983333,0.000399967,0.00165,1029.65,4.23,22.23,16.5,9.65
1451632686,0.517116667,0.00305,0.045283333,0.042866667,0.000416633,0.001666667,1029.65,4.23,22.23,16.5,9.65
1451632687,0.8065,0.003083333,0.045683333,0.0422,0.000816667,0.00155,1029.65,4.23,22.23,16.5,9.65
1451632688,0.76355,0.00305,0.045683333,0.042183333,0.0011,0.0017,1029.65,4.23,22.23,16.5,9.65
1451632689,0.764016667,0.003066667,0.0457,0.042183333,0.001116667,0.0017,1029.65,4.23,22.23,16.5,9.65
1451632690,0.795583333,0.003083333,0.0457,0.078416667,0.001116667,0.001683333,1029.65,4.23,22.23,16.5,9.65
1451632691,0.811766667,0.00305,0.045633333,0.146016667,0.001033367,0.0017,1029.65,4.23,22.23,16.5,9.65
1451632692,0.638516667,0.003066667,0.04565,0.0424,0.001000033,0.001633333,1029.65,4.23,22.23,16.5,9.65
1451632693,0.30035,0.003066667,0.04545,0.0433,0.0007167,0.001616667,1029.65,4.23,22.23,16.5,9.65
1451632694,0.459266667,0.003033333,0.045316667,0.043366667,0.000733367,0.00165,1029.26,4.46,21.06,14.85,10.16
1451632695,0.761316667,0.00305,0.045216667,0.043516666,0.0008167,0.001766667,1029.26,4.46,21.06,14.85,10.16
1451632696,1.242916667,0.003083333,0.044816667,0.1336,0.0008167,0.001633333,1029.26,4.46,21.06,14.85,10.16
1451632697,1.643866667,0.003016667,0.04515,0.3445,0.00055,0.001616667,1029.26,4.46,21.06,14.85,10.16
1451632698,1.42145,0.0031,0.045216667,0.094483333,0.000683333,0.001566667,1029.26,4.46,21.06,14.85,10.16
1451632699,1.682416667,0.003133333,0.045233333,0.095466667,0.0007,0.00165,1029.26,4.46,21.06,14.85,10.16
1451632700,1.841933333,0.00315,0.045366667,0.2035,0.000783367,0.0016,1029.26,4.46,21.06,14.85,10.16
